DateStamp;consigna;nivel;converbomba;valvula;salida;On/Off B1;On/Off B2
2006-05-22 11:50:02.507000000;30;26.330001831054687;0;0;10.875;True;False
2006-05-22 11:50:02.617000000;30;26.300003051757812;0;0;10.875;True;False
2006-05-22 11:50:02.727000000;30;26.30999755859375;0;0;10.875;True;False
2006-05-22 11:50:02.817000000;30;26.240005493164063;0;0;11.175018310546875;True;False
2006-05-22 11:50:02.913000000;30;26.210006713867188;0;0;11.175018310546875;True;False
2006-05-22 11:50:03.007000000;30;26.169998168945313;0;0;11.175018310546875;True;False
2006-05-22 11:50:03.100000000;30;26.164993286132813;0;0;11.175018310546875;True;False
2006-05-22 11:50:03.193000000;30;26.175003051757813;0;0;11.175018310546875;False;False
2006-05-22 11:50:03.287000000;30;26.160003662109375;0;0;11.175018310546875;False;False
2006-05-22 11:50:03.380000000;30;26.169998168945313;0;0;11.474990844726563;False;False
2006-05-22 11:50:03.477000000;30;26.134994506835938;0;0;11.474990844726563;False;False
2006-05-22 11:50:03.567000000;30;26.100006103515625;0;0;11.474990844726563;False;False
2006-05-22 11:50:03.663000000;30;26.07000732421875;0;0;11.474990844726563;False;False
2006-05-22 11:50:03.757000000;30;26.039993286132812;0;0;11.474990844726563;False;False
2006-05-22 11:50:03.867000000;30;25.975006103515625;0;0;11.970016479492188;False;False
2006-05-22 11:50:03.960000000;30;25.955001831054688;0;0;11.970016479492188;False;False
2006-05-22 11:50:04.053000000;30;25.955001831054688;0;0;11.970016479492188;False;False
2006-05-22 11:50:04.163000000;30;25.970001220703125;0;0;11.970016479492188;False;False
2006-05-22 11:50:04.273000000;30;25.94500732421875;0;0;11.970016479492188;False;False
2006-05-22 11:50:04.380000000;30;25.94500732421875;0;0;12.134994506835937;False;False
2006-05-22 11:50:04.490000000;30;25.949996948242188;0;0;12.134994506835937;False;False
2006-05-22 11:50:04.600000000;30;25.964996337890625;0;0;12.134994506835937;False;False
